file_id,path,filename,source_key,source_priority,curated,sha256,size_bytes,format,width,height,thumbnail,preview
file_3ffc668425a8d353,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\City of Beaumont Engine 24 1970s.jpg,City of Beaumont Engine 24 1970s.jpg,bld-historical-photos,70,False,233b5525ad4ef29b312d9928a6707f03da0a1ec6f64c08a795c238a6eeeab45b,1299692,JPEG,1962,1575,assets/thumbs/file_3ffc668425a8d353.jpg,assets/previews/file_3ffc668425a8d353.jpg
file_f7dc94b6f4cdbfd9,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\City of Beaumont work and dress uniforms.jpg,City of Beaumont work and dress uniforms.jpg,bld-historical-photos,70,False,f6d943b582f3a8a3e4572e6a4d3754fc8e479c82a6937405a42143b970d6fe46,1618259,JPEG,4032,3024,assets/thumbs/file_f7dc94b6f4cdbfd9.jpg,assets/previews/file_f7dc94b6f4cdbfd9.jpg
file_40aaab92014e56e3,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\Council Votes to Contract Fire Services with CDF news clip from Record Gazette 11-28-78.jpg,Council Votes to Contract Fire Services with CDF news clip from Record Gazette 11-28-78.jpg,bld-historical-photos,70,False,91e4ce37d8513a5f7877d5b42e4597e5da622c36595ed409f354fb9f8f5e997f,275641,JPEG,615,960,assets/thumbs/file_40aaab92014e56e3.jpg,assets/previews/file_40aaab92014e56e3.jpg
file_a8f27151e2db52aa,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\letter to Emma Estrada 5-26-77.pdf,letter to Emma Estrada 5-26-77.pdf,bld-historical-photos,70,False,de5881ed09973f945db03d945aef26a52b6d2864b0d0a2a4f21d041b07c35b6d,619733,PDF,918,1188,assets/thumbs/file_a8f27151e2db52aa.jpg,assets/previews/file_a8f27151e2db52aa.jpg
file_516765793c18944c,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\newspaper clipping for Beaumont Fire Volunteer Scott Karnitz.jpg,newspaper clipping for Beaumont Fire Volunteer Scott Karnitz.jpg,bld-historical-photos,70,False,1f83e999804e457a7cc1dd460fab69c5b6986c88b31d86e6a56cf8c4e3c58cb4,1085372,JPEG,1514,1959,assets/thumbs/file_516765793c18944c.jpg,assets/previews/file_516765793c18944c.jpg
file_127a46ceafca2e40,"X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Fire Department vintage photos\Scott DeForge, left, and John McLaughlin, right, Beaumont Fire Department, 1976.jpg","Scott DeForge, left, and John McLaughlin, right, Beaumont Fire Department, 1976.jpg",bld-historical-photos,70,False,f29a6a65ed45d50656e3d0a16de13ae0071265b7ea12f542e1b34bf7a230029f,164061,JPEG,590,472,assets/thumbs/file_127a46ceafca2e40.jpg,assets/previews/file_127a46ceafca2e40.jpg
file_4260be4b2218efa2,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\6th St. fr 1946 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,6th St. fr 1946 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,bld-historical-photos,70,False,92feff274a6596ff0d86d3dbeced9423275e8e6dbee21a25683ebd893242c784,2749293,JPEG,4032,3024,assets/thumbs/file_4260be4b2218efa2.jpg,assets/previews/file_4260be4b2218efa2.jpg
file_cc6030d3d617d8ff,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Band fr 1949 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,Band fr 1949 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,bld-historical-photos,70,False,43c7e84cbd82275ffda094bf96150ac740f38a124e9d39f6bb74ff3ecae3297f,2381787,JPEG,3228,2165,assets/thumbs/file_cc6030d3d617d8ff.jpg,assets/previews/file_cc6030d3d617d8ff.jpg
file_b9018a7562c07304,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Beaumont High School from 1930 BHS yearbook now Beaumont Civic Center.jpg,Beaumont High School from 1930 BHS yearbook now Beaumont Civic Center.jpg,bld-historical-photos,70,False,19579b8aaa1a387f68c257f71d9cd6a40fcc1e274f78790510e86be27aa15ae5,181989,JPEG,937,621,assets/thumbs/file_b9018a7562c07304.jpg,assets/previews/file_b9018a7562c07304.jpg
file_694b7194b57a78c1,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Beaumont High School now City Hall a.jpg,Beaumont High School now City Hall a.jpg,bld-historical-photos,70,False,147d43500aaed5789e784fc2a73e7fe89a7b2c820e87a2ca1a81f2d66adc8949,1432525,JPEG,3631,2397,assets/thumbs/file_694b7194b57a78c1.jpg,assets/previews/file_694b7194b57a78c1.jpg
file_6a17c4fec09e2bbf,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Beaumont High School pictured in 1942 yearbook.jpg,Beaumont High School pictured in 1942 yearbook.jpg,bld-historical-photos,70,False,098367b1d027abff2b9007457f48db1781b0e80548c7d4f8b4c0c8a164168087,2642642,JPEG,4032,3024,assets/thumbs/file_6a17c4fec09e2bbf.jpg,assets/previews/file_6a17c4fec09e2bbf.jpg
file_6fbc2c50bb487b96,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Majorettes in 1950 Bmt High yearbook donated by Leslie Rios 11-2020 on FB 11-14-20.jpg,Majorettes in 1950 Bmt High yearbook donated by Leslie Rios 11-2020 on FB 11-14-20.jpg,bld-historical-photos,70,False,20a773a024ba358443ccd976c936209dd7c95836d15b24507f7a071c5272c30b,2500495,JPEG,3159,2263,assets/thumbs/file_6fbc2c50bb487b96.jpg,assets/previews/file_6fbc2c50bb487b96.jpg
file_d8fa14cf9d71feda,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont High School now City Hall\Typing class in 1950 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,Typing class in 1950 Bmt High yearbook donated by Leslie Rios 11-2020.jpg,bld-historical-photos,70,False,7d9571c9e0eaee5e0f090182850ca1a812f7551b47f549cc2da1ed92ce923865,2335765,JPEG,3170,2358,assets/thumbs/file_d8fa14cf9d71feda.jpg,assets/previews/file_d8fa14cf9d71feda.jpg
file_a61d9dc24edbb4c4,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\Beaumont Land and Water Company from Beaumont Library District.jpg,Beaumont Land and Water Company from Beaumont Library District.jpg,bld-historical-photos,70,False,5f4559c439828b2c61a75e8bc5a0fc9519cf066a8f8393530d2e09deacafbb5d,50540,JPEG,500,400,assets/thumbs/file_a61d9dc24edbb4c4.jpg,assets/previews/file_a61d9dc24edbb4c4.jpg
file_4e8cb17b9375d119,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\Beaumont Land and Water pumping station from Beaumont Library District.jpg,Beaumont Land and Water pumping station from Beaumont Library District.jpg,bld-historical-photos,70,False,863c5ae235bcc668f2fa17b91afb06cd4f32d4da7d70971a752b952d04530eac,71495,JPEG,500,359,assets/thumbs/file_4e8cb17b9375d119.jpg,assets/previews/file_4e8cb17b9375d119.jpg
file_07f89426b311c2c6,"X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\Girl, cattle at well at Bliss Ranch Beaumont from Beaumont Library District.jpeg","Girl, cattle at well at Bliss Ranch Beaumont from Beaumont Library District.jpeg",bld-historical-photos,70,False,9e65e7372c9742a31f8db9761c679eab3669d814032ee00a1fb5609939f39e03,57754,JPEG,500,400,assets/thumbs/file_07f89426b311c2c6.jpg,assets/previews/file_07f89426b311c2c6.jpg
file_96dbd886a952432e,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\People viewing the flowing well in Edgar Canyon 1908 from Beaumont Library District.jpg,People viewing the flowing well in Edgar Canyon 1908 from Beaumont Library District.jpg,bld-historical-photos,70,False,8fb995672b95208c788069d305eb707ead8b805e94c9e20b95d6b99b727cf1c5,68180,JPEG,500,313,assets/thumbs/file_96dbd886a952432e.jpg,assets/previews/file_96dbd886a952432e.jpg
file_525d50f4fa07ef78,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\Water drilling Edgar Canyon 1908 from Beaumont Library District.jpg,Water drilling Edgar Canyon 1908 from Beaumont Library District.jpg,bld-historical-photos,70,False,667e5531c4139eee8cdba37f62dc9a2fb215045f8731638dd6bfc2b29017548c,71296,JPEG,500,389,assets/thumbs/file_525d50f4fa07ef78.jpg,assets/previews/file_525d50f4fa07ef78.jpg
file_1d58df53c7349e36,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Land and Water Company\water well Beaumont from Beaumont Water District.jpg,water well Beaumont from Beaumont Water District.jpg,bld-historical-photos,70,False,8df8748bb263c5c1a4f3b1a99a2d68a0c9a1ee45a3adf94e4462bd263d07b8c0,57169,JPEG,312,500,assets/thumbs/file_1d58df53c7349e36.jpg,assets/previews/file_1d58df53c7349e36.jpg
file_dcb7ac191e289893,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Post Office\Beaumont Post Office and Dedication of the WTCU fountain 1910.jpg,Beaumont Post Office and Dedication of the WTCU fountain 1910.jpg,bld-historical-photos,70,False,0684f50407a8e18f553f5840205dce79b48650ca8bbcf720301d5c395614db4a,66163,JPEG,500,317,assets/thumbs/file_dcb7ac191e289893.jpg,assets/previews/file_dcb7ac191e289893.jpg
file_f9b84343c44450be,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Post Office\Beaumont Post Office NE corner Fifth St. and Egan Ave..jpg,Beaumont Post Office NE corner Fifth St. and Egan Ave..jpg,bld-historical-photos,70,False,c5cac756a577436b47d6b13910ace80b7c14d31785a345d66e114716666f302a,2779819,JPEG,4032,3024,assets/thumbs/file_f9b84343c44450be.jpg,assets/previews/file_f9b84343c44450be.jpg
file_8cb40a6d96de423a,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Post Office\Beaumont Post Office to left at intersection of Egan Ave. and Fifth St. 1890s.jpg,Beaumont Post Office to left at intersection of Egan Ave. and Fifth St. 1890s.jpg,bld-historical-photos,70,False,e1aa057f07a9c1d5516128e44589c89710f4f15c6ccd48b2c1cbc5c114e686e5,62875,JPEG,500,355,assets/thumbs/file_8cb40a6d96de423a.jpg,assets/previews/file_8cb40a6d96de423a.jpg
file_c5cab3f9bd2ec712,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Beaumont Depot 1909 Tyrrell historical libary digital collections.png,Beaumont Depot 1909 Tyrrell historical libary digital collections.png,bld-historical-photos,70,False,7d5ca95f93875511cd7f984d686c3e9445ff0ae3ebb8eeaed48a3c2d410c693e,357982,PNG,729,461,assets/thumbs/file_c5cab3f9bd2ec712.jpg,assets/previews/file_c5cab3f9bd2ec712.jpg
file_5fb00becc80a2f3a,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Beaumont train depot 1909 postcard from ebay.jpg,Beaumont train depot 1909 postcard from ebay.jpg,bld-historical-photos,70,False,adc6f358b6d3a88928073a1541aa0a9f4dacb9d88cfa3a6d64e7c1cb6439184c,165759,JPEG,951,592,assets/thumbs/file_5fb00becc80a2f3a.jpg,assets/previews/file_5fb00becc80a2f3a.jpg
file_403a220bdbfaca94,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Beaumont Train Depot after expansion remodel.jpg,Beaumont Train Depot after expansion remodel.jpg,bld-historical-photos,70,False,0486da0c0db1080b20ecad32ada49d6ab7d8858f12730b93df9089007348dd07,55942,JPEG,537,337,assets/thumbs/file_403a220bdbfaca94.jpg,assets/previews/file_403a220bdbfaca94.jpg
file_82c1ab228c096c21,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Beaumont Train Depot calisphere.jpg,Beaumont Train Depot calisphere.jpg,bld-historical-photos,70,False,20ea0f5ae7a2ce549e4d48c1a3c8cf6f6fa889d50397b516d6f8a7ce4be258ce,630494,JPEG,1024,831,assets/thumbs/file_82c1ab228c096c21.jpg,assets/previews/file_82c1ab228c096c21.jpg
file_cc58d47646271b65,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Beaumont train depot train at California Ave. crossing looking north.jpg,Beaumont train depot train at California Ave. crossing looking north.jpg,bld-historical-photos,70,False,7130335151588c3b80110f1e7f365d54fa22e9ca80221383ca73acfd6035ec0c,552189,JPEG,1024,729,assets/thumbs/file_cc58d47646271b65.jpg,assets/previews/file_cc58d47646271b65.jpg
file_f0dccb003fc35106,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Engines at Beaumont Train Depot Roundhouse calisphere.jpg,Engines at Beaumont Train Depot Roundhouse calisphere.jpg,bld-historical-photos,70,False,6cfef35bd1bc5281923f3536c9123b1ece2194c472277341d15eef186919beeb,53196,JPEG,500,393,assets/thumbs/file_f0dccb003fc35106.jpg,assets/previews/file_f0dccb003fc35106.jpg
file_99a2fafc09189ad6,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Train Depot\Southern Pacific Railroad Agricultural and Horticultural demonstration train in Beaumont March 1909 calisphere.jpg,Southern Pacific Railroad Agricultural and Horticultural demonstration train in Beaumont March 1909 calisphere.jpg,bld-historical-photos,70,False,2c0b6bd34aae6d908926bc4a585f68092f19ca41505675f3ece2f3ee3bb3f46e,51838,JPEG,500,419,assets/thumbs/file_99a2fafc09189ad6.jpg,assets/previews/file_99a2fafc09189ad6.jpg
file_76bfd3e94ee255b1,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Woman's Club\1947 cherry parade in front of Beaumont Woman's Club from Beaumont Library District.jpg,1947 cherry parade in front of Beaumont Woman's Club from Beaumont Library District.jpg,bld-historical-photos,70,False,e5735005aca1de36eb9d49fe8eb047a54776a2048f41ad7174abb724d02beb29,74735,JPEG,500,393,assets/thumbs/file_76bfd3e94ee255b1.jpg,assets/previews/file_76bfd3e94ee255b1.jpg
file_642d4db8621b03d7,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Woman's Club\Beaumont Woman's Club from Beaumont Library District.jpg,Beaumont Woman's Club from Beaumont Library District.jpg,bld-historical-photos,70,False,89d8106ecd38a58bf389224075a5697eb663cd6b8eb059c8b34245d80f966fe9,558248,JPEG,1024,645,assets/thumbs/file_642d4db8621b03d7.jpg,assets/previews/file_642d4db8621b03d7.jpg
file_4ab5724ff013fb16,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Beaumont Woman's Club\beaumont woman's club google 2020.jpg,beaumont woman's club google 2020.jpg,bld-historical-photos,70,False,f3f27953e3182cf3cce8d0b7943056d7f83ea573205893979ba409cc033f94fa,75351,JPEG,669,461,assets/thumbs/file_4ab5724ff013fb16.jpg,assets/previews/file_4ab5724ff013fb16.jpg
file_9126d6345200cd8e,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Church 701 Egan Ave\Church 701 Egan Ave under construction.JPG,Church 701 Egan Ave under construction.JPG,bld-historical-photos,70,False,a05519596057d43b9770fa30cff311072f925d38c494bf7b0517138e0e4aeadd,1104645,JPEG,2448,2448,assets/thumbs/file_9126d6345200cd8e.jpg,assets/previews/file_9126d6345200cd8e.jpg
file_9fe8585582d514e1,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Church 701 Egan Ave\First Christian Church 701 Egan Ave probably late 1950s a.jpg,First Christian Church 701 Egan Ave probably late 1950s a.jpg,bld-historical-photos,70,False,efba77c1587b6229b29ca05d89e2e327057303fcd090be8a46fb2c829bfec857,2704116,JPEG,3152,3997,assets/thumbs/file_9fe8585582d514e1.jpg,assets/previews/file_9fe8585582d514e1.jpg
file_a0b39c74d9c8e44c,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Church 701 Egan Ave\First Christian Church 701 Egan Ave. 5-2022 b.JPG,First Christian Church 701 Egan Ave. 5-2022 b.JPG,bld-historical-photos,70,False,e1173d690c99741a7fea8452c4d5654bf39d6bca59a4b7f7f1600709ec5f8aec,4432442,JPEG,4032,3024,assets/thumbs/file_a0b39c74d9c8e44c.jpg,assets/previews/file_a0b39c74d9c8e44c.jpg
file_22c3e924a81727ee,"X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Church 701 Egan Ave\First Christian Church, 701 Egan Ave. 1930-1940.jpg","First Christian Church, 701 Egan Ave. 1930-1940.jpg",bld-historical-photos,70,False,b79c45e313a0825a54b4d2f62903c2c88713b688f54b591d4d9309c975862802,218682,JPEG,862,607,assets/thumbs/file_22c3e924a81727ee.jpg,assets/previews/file_22c3e924a81727ee.jpg
file_8d7a3cd69d34ecdb,"X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Church 701 Egan Ave\First Christian Church, 701 Egan Ave. May 2017.jpg","First Christian Church, 701 Egan Ave. May 2017.jpg",bld-historical-photos,70,False,a9f829331df15b133218f95d4b0a1eb4e7b0c9528b232b3e3fe1d9ddcadac2c6,554425,JPEG,1600,1200,assets/thumbs/file_8d7a3cd69d34ecdb.jpg,assets/previews/file_8d7a3cd69d34ecdb.jpg
file_b7f7a2b7e9abc391,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Deodar trees on Beaumont Avenue\Beaumont Avenue deodar trees color vintage postcard ebay.jpg,Beaumont Avenue deodar trees color vintage postcard ebay.jpg,bld-historical-photos,70,False,f478e17323b3c88c872caf168639edf460e023b73e0450a459cd2cb2b3cd6b5d,494178,JPEG,1600,1015,assets/thumbs/file_b7f7a2b7e9abc391.jpg,assets/previews/file_b7f7a2b7e9abc391.jpg
file_dca6e4831d730c69,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Deodar trees on Beaumont Avenue\Beaumont Avenue deodar trees vintage postcard fr ebay.jpg,Beaumont Avenue deodar trees vintage postcard fr ebay.jpg,bld-historical-photos,70,False,e6dec1439a984037cd01caa52c865873ded3939175a2884903e8e8830955025c,217185,JPEG,1129,744,assets/thumbs/file_dca6e4831d730c69.jpg,assets/previews/file_dca6e4831d730c69.jpg
file_59bdcf2b98974c07,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Deodar trees on Beaumont Avenue\Deodar trees on Beaumont Avenue today.jpg,Deodar trees on Beaumont Avenue today.jpg,bld-historical-photos,70,False,257df6723f34164488319232ac9a2d37b66bb9c75a49ce4916b3d131ebf16a04,36938,JPEG,374,242,assets/thumbs/file_59bdcf2b98974c07.jpg,assets/previews/file_59bdcf2b98974c07.jpg
file_ca5abba4eaaacf43,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Dowling Orchard Fruit Fresh Produce and Dried Fruit Nuts Candy signs.jpg,Dowling Orchard Fruit Fresh Produce and Dried Fruit Nuts Candy signs.jpg,bld-historical-photos,70,False,a14b1d9cbca0680473245961a9e40fe003d420f3b713d0966d24c2bb28dfe888,1807343,JPEG,4032,3024,assets/thumbs/file_ca5abba4eaaacf43.jpg,assets/previews/file_ca5abba4eaaacf43.jpg
file_06f8565130002cdb,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Dowling Orchard Store interior.jpg,Dowling Orchard Store interior.jpg,bld-historical-photos,70,False,8513272e3008b72df87ccbaec99f6a79688ce4b6f594e57e26e8ebb23b790881,61385,JPEG,500,375,assets/thumbs/file_06f8565130002cdb.jpg,assets/previews/file_06f8565130002cdb.jpg
file_24eb4a942b7350e9,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Dowling Orchard store.jpg,Dowling Orchard store.jpg,bld-historical-photos,70,False,19edeb3464b1098b2559bde23879b03f4e2e33ad209caeccf83e7bd8876721f0,67156,JPEG,462,338,assets/thumbs/file_24eb4a942b7350e9.jpg,assets/previews/file_24eb4a942b7350e9.jpg
file_ee215b51b92d672d,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Dowling Orchards Store contemporary.jpg,Dowling Orchards Store contemporary.jpg,bld-historical-photos,70,False,326a66eb99e920a0c7c4792d96cabab6c337cf6c2cde6d949c437b312bb05da6,39820,JPEG,500,310,assets/thumbs/file_ee215b51b92d672d.jpg,assets/previews/file_ee215b51b92d672d.jpg
file_6136d43a4a4ec5f2,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Dowling store pomegranates.jpg,Dowling store pomegranates.jpg,bld-historical-photos,70,False,8eaa78ac3c27da90316719fa0883b33a43232f2909124b412089dc925ab19aa6,1798180,JPEG,4032,3024,assets/thumbs/file_6136d43a4a4ec5f2.jpg,assets/previews/file_6136d43a4a4ec5f2.jpg
file_ceca88ddc88ac093,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Dowling Jr. and son John Dowling sorting cherries.jpg,Francis Dowling Jr. and son John Dowling sorting cherries.jpg,bld-historical-photos,70,False,b46cf37f37a100369c32df4aebd235969bf4ed487f784b7381654d370f240ca8,175105,JPEG,1336,912,assets/thumbs/file_ceca88ddc88ac093.jpg,assets/previews/file_ceca88ddc88ac093.jpg
file_cf16d1260430ff88,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Dowling Jr. with clamp truck.jpg,Francis Dowling Jr. with clamp truck.jpg,bld-historical-photos,70,False,a75542c6d45d155a7c8eea1d809da2a8b0c2c6b6aa1c9bbc40b42901dec607f0,276657,JPEG,1044,1565,assets/thumbs/file_cf16d1260430ff88.jpg,assets/previews/file_cf16d1260430ff88.jpg
file_7c202013d4c76eb0,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Dowling Sr. with Golden State Orchard truck.JPG,Francis Dowling Sr. with Golden State Orchard truck.JPG,bld-historical-photos,70,False,0243bf6938648e595a9dd1013865c74c8a82dd774891676854b283f3d4405af0,158881,JPEG,829,517,assets/thumbs/file_7c202013d4c76eb0.jpg,assets/previews/file_7c202013d4c76eb0.jpg
file_0384287341366937,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Dowling Sr. young.JPG,Francis Dowling Sr. young.JPG,bld-historical-photos,70,False,b3049707780c33826fac38f91f5bb38cc77291fd88c2577b5cb4723177cac412,73733,JPEG,530,710,assets/thumbs/file_0384287341366937.jpg,assets/previews/file_0384287341366937.jpg
file_5eeb21fa47264700,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Jr & Estella Dowling 001.jpg,Francis Jr & Estella Dowling 001.jpg,bld-historical-photos,70,False,75cdb1f882703d9949683eac12b716543e0289334524d7e5b26d028e16922f69,282186,JPEG,1444,2103,assets/thumbs/file_5eeb21fa47264700.jpg,assets/previews/file_5eeb21fa47264700.jpg
file_7a212b19fc220bcf,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Marion Dowling Sr. and Iola Stower Dowling.jpg,Francis Marion Dowling Sr. and Iola Stower Dowling.jpg,bld-historical-photos,70,False,9202169b49c5046227ee919cf2e31855e787b99c6db4ff9b7567017857d4e61d,249184,JPEG,1389,2029,assets/thumbs/file_7a212b19fc220bcf.jpg,assets/previews/file_7a212b19fc220bcf.jpg
file_ace2a459c87dec6b,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Francis Sr &  Francis Jr cropped.jpg,Francis Sr &  Francis Jr cropped.jpg,bld-historical-photos,70,False,27f944e16113bb71c75c3f958298a9c67db4bbff97cef81c3ea8a9094ed9d4e5,374602,JPEG,1535,2120,assets/thumbs/file_ace2a459c87dec6b.jpg,assets/previews/file_ace2a459c87dec6b.jpg
file_9154a3f6c0e775d6,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\Iola Stower Dowling young.JPG,Iola Stower Dowling young.JPG,bld-historical-photos,70,False,cc364228a465693c244c0a3462deb7e121f1feb4055d9ea44b1331424427676b,58569,JPEG,720,960,assets/thumbs/file_9154a3f6c0e775d6.jpg,assets/previews/file_9154a3f6c0e775d6.jpg
file_3b4925d934e326ca,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Dowling family\John Dowling.jpg,John Dowling.jpg,bld-historical-photos,70,False,8397b2ff937a77ac539cc2b9dc6b061632e3a55eb8afa487bc082b0ff5686b46,2300742,JPEG,4032,3024,assets/thumbs/file_3b4925d934e326ca.jpg,assets/previews/file_3b4925d934e326ca.jpg
file_766e847f395d02b5,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Egan Avenue\Beaumont map diagonal streets to left were mapped by George C. Egan.png,Beaumont map diagonal streets to left were mapped by George C. Egan.png,bld-historical-photos,70,False,487bba0cb6d75b3a324544e48fbd889c3e2c58ffcb30efb248df1de254aa9fff,825207,PNG,1280,822,assets/thumbs/file_766e847f395d02b5.jpg,assets/previews/file_766e847f395d02b5.jpg
file_490e20f5275a23e8,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Egan Avenue\Egan Ave looking south 1907 from Beaumont Library District.jpg,Egan Ave looking south 1907 from Beaumont Library District.jpg,bld-historical-photos,70,False,99ccf772fbda39d2dcad415a68ce1f2e1655c591c5ce55b7fc1d3cf35d09359a,127260,JPEG,960,752,assets/thumbs/file_490e20f5275a23e8.jpg,assets/previews/file_490e20f5275a23e8.jpg
file_f8794f0b7a70bef8,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Egan Avenue\Egan Ave looking south postcard postmarked 1915 from eBay.jpg,Egan Ave looking south postcard postmarked 1915 from eBay.jpg,bld-historical-photos,70,False,0362a873319caf6a9ca27905a3052ecce0e0b2083c035e21b88f42cdabfcd07e,193511,JPEG,1105,658,assets/thumbs/file_f8794f0b7a70bef8.jpg,assets/previews/file_f8794f0b7a70bef8.jpg
file_326ff826173e889e,X:\My Drive\Projects\Beaumont Library District\historical photos\Beaumont historical photos for BLD\Egan Avenue\Egan Ave looking south today dead end at Interstate 10 photographed from same spot as vintage photos looking south.JPG,Egan Ave looking south today dead end at Interstate 10 photographed from same spot as vintage photos looking south.JPG,bld-historical-photos,70,False,8b7d76cb16f5adf461d84159f3503f8538364a9f9810b238a2d0a57ce71bff4b,2576710,JPEG,4032,3024,assets/thumbs/file_326ff826173e889e.jpg,assets/previews/file_326ff826173e889e.jpg
